TUCASEID,TUACTIVITY_N,WUFNACTWT,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20210706211007,5,1487634.558309,3,6,1,6,0,5,0,1,0,2,0,4
20210706211007,12,4462903.674926,3,6,1,5,0,5,0,1,0,2,0,4
20210706211007,18,4462903.674926,3,6,1,6,0,5,0,1,0,2,5,4
20210706211012,6,2299698.292060,1,6,2,6,2,2,1,5,0,3,4,4
20210706211012,7,1724773.719045,1,5,2,6,2,2,1,5,0,3,4,4
20210706211012,15,5940887.254489,1,5,2,3,3,2,0,5,1,3,4,4
20210706211013,6,2040116.560012,5,4,2,6,0,2,0,4,0,3,0,1
20210706211013,8,3060174.840018,5,5,1,6,0,2,0,4,0,3,0,1
20210706211013,10,1020058.280006,5,3,1,4,0,2,0,4,0,3,0,1
20210706211014,11,18406194.488707,2,0,2,6,0,1,0,5,0,4,0,3
20210706211014,15,36812388.977414,2,6,2,6,0,1,0,5,0,4,1,3
20210706211014,19,27609291.733061,2,0,2,4,0,1,0,5,0,4,4,3
20210706211016,4,789414.491979,1,5,2,2,0,3,0,5,0,4,0,2
20210706211016,10,3552365.213907,1,6,1,6,0,3,0,5,0,4,5,2
20210706211016,12,2368243.475938,1,4,2,6,2,3,1,5,2,4,2,2
20210706211019,8,9900244.012092,3,4,1,5,0,5,0,1,0,2,3,4
20210706211019,16,13200325.349456,3,5,1,5,0,5,0,1,0,2,4,4
20210706211019,19,4400108.449819,3,4,2,3,2,5,0,1,0,2,4,4
20210706211032,19,7249960.425592,5,6,1,6,0,4,0,2,0,1,3,3
20210706211032,21,1208326.737599,5,2,2,4,0,4,0,2,4,1,3,3
20210706211032,23,1208326.737599,5,4,1,0,0,4,3,2,4,1,3,3
20210706211040,10,2717850.730981,3,6,2,4,6,2,0,1,0,4,0,5
20210706211040,11,2038388.048236,3,6,2,3,6,2,0,1,0,4,2,5
20210706211040,12,6115164.144707,3,6,1,3,6,2,0,1,0,4,3,5
20210706211044,2,8256525.573059,4,6,2,6,4,5,0,1,0,3,0,2
20210706211044,13,24769576.719177,4,4,2,5,4,5,0,1,2,3,5,2
20210706211044,24,8256525.573059,4,4,1,5,4,5,0,1,2,3,2,2
20210706211050,2,914914.466688,4,6,1,6,0,2,0,3,0,5,0,1
20210706211050,4,203314.325931,4,6,1,6,0,2,0,3,0,5,0,1
20210706211050,7,3049714.888962,4,6,1,6,0,2,0,3,0,5,0,1
20210706211052,3,1442211.697151,5,6,1,5,0,4,0,3,2,1,2,2
20210706211052,13,2884423.394303,5,6,1,6,0,4,0,3,2,1,2,2
20210706211052,21,1442211.697151,5,6,1,5,0,4,0,3,0,1,0,2
20210706211056,5,1104593.943473,5,5,2,6,6,3,6,2,0,1,0,4
20210706211056,8,29824036.473780,5,5,1,6,0,3,0,2,0,1,2,4
20210706211056,13,13255127.321680,5,5,1,3,0,3,0,2,3,1,3,4
20210706211057,22,4318998.883287,3,3,1,5,0,2,3,4,5,5,4,1
20210706211057,26,8637997.766574,3,3,2,3,0,2,3,4,4,5,6,1
20210706211057,28,5758665.177716,3,3,2,3,0,2,2,4,3,5,2,1
20210706211059,5,2761534.445375,5,5,1,5,0,1,0,2,0,4,1,3
20210706211059,6,8284603.336125,5,5,1,6,1,1,0,2,0,4,2,3
20210706211059,8,2416342.639703,5,6,1,6,1,1,0,2,0,4,1,3
20210706211062,6,4898594.088434,4,6,2,4,0,3,0,2,0,5,0,1
20210706211062,7,48985940.884338,4,5,1,5,0,3,0,2,0,5,0,1
20210706211062,27,51925097.337399,4,6,2,4,0,3,0,2,0,5,4,1
20210706211073,2,10508903.349897,1,6,1,6,0,5,1,3,0,4,0,2
20210706211073,3,21017806.699794,1,6,1,6,0,5,0,3,0,4,0,2
20210706211073,9,15763355.024846,1,6,1,6,0,5,0,3,0,4,3,2
20210706211074,2,19047028.066117,4,6,2,4,0,5,0,3,3,2,3,1
20210706211074,9,793626.169422,4,3,2,4,0,5,0,3,0,2,3,1
20210706211074,18,4761757.016529,4,6,2,3,0,5,0,3,0,2,3,1
20210706211082,5,10031125.640762,4,6,1,0,6,2,6,3,0,1,0,5
20210706211082,6,5015562.820381,4,5,1,0,6,2,0,3,3,1,0,5
20210706211082,12,10031125.640762,4,3,1,6,0,2,0,3,1,1,0,5
20210706211083,2,4364991.238652,1,4,1,5,4,4,0,3,2,5,3,2
20210706211083,8,8729982.477304,1,6,1,5,4,4,2,3,3,5,3,2
20210706211083,12,5819988.318202,1,5,2,4,4,4,3,3,2,5,3,2
20210706211103,3,2724687.388404,2,5,1,4,0,5,0,1,2,3,1,4
20210706211103,11,16348124.330424,2,4,1,4,0,5,0,1,2,3,0,4
20210706211103,19,32696248.660848,2,5,2,5,0,5,0,1,0,3,4,4
20210706211105,3,364180.384809,4,6,1,5,0,5,0,1,2,3,2,2
20210706211105,4,6555246.926559,4,6,1,5,2,5,6,1,2,3,1,2
20210706211105,10,8740329.235412,4,6,1,4,1,5,0,1,2,3,2,2
20210706211106,8,3469762.905415,3,4,2,2,0,1,0,5,2,2,3,4
20210706211106,14,10409288.716245,3,6,2,6,0,1,0,5,1,2,6,4
20210706211106,15,8674407.263538,3,6,2,4,0,1,0,5,1,2,6,4
20210706211109,15,2597040.065397,1,5,1,5,2,2,0,5,3,3,3,4
20210706211109,19,15582240.392382,1,6,2,6,0,2,0,5,0,3,1,4
20210706211109,25,62328961.569528,1,6,1,5,2,2,0,5,0,3,0,4
20210706211113,6,2496216.184236,3,3,2,4,0,1,0,5,0,2,2,4
20210706211113,11,14977297.105417,3,4,2,4,0,1,0,5,0,2,2,4
20210706211113,14,2496216.184236,3,5,1,5,0,1,0,5,0,2,2,4
20210706211127,3,309782.664548,4,3,2,6,6,1,3,2,3,3,6,5
20210706211127,4,4027174.639125,4,1,1,6,6,1,3,2,3,3,6,5
20210706211127,6,619565.329096,4,2,1,6,6,1,2,2,3,3,6,5
20210706211129,7,35643485.543966,2,4,2,4,0,3,0,4,3,5,1,1
20210706211129,8,10183853.012562,2,4,2,6,0,3,1,4,3,5,4,1
20210706211129,10,2545963.253140,2,6,1,4,3,3,2,4,5,5,1,1
20210706211130,7,14534543.697164,3,4,1,3,0,2,0,4,0,5,1,1
20210706211130,15,9689695.798109,3,4,1,5,0,2,0,4,0,5,1,1
20210706211130,18,21801815.545745,3,4,1,5,0,2,0,4,0,5,2,1
20210706211132,5,1578600.107270,1,5,1,3,3,4,0,3,0,2,3,5
20210706211132,15,28414801.930857,1,4,1,3,3,4,0,3,5,2,3,5
20210706211132,23,14207400.965429,1,4,1,3,3,4,0,3,2,2,3,5
20210706211134,13,14095336.519385,2,4,2,3,3,5,0,1,4,3,5,4
20210706211134,14,4698445.506462,2,4,2,4,3,5,0,1,4,3,4,4
20210706211134,15,4698445.506462,2,4,2,5,3,5,0,1,0,3,3,4
20210706211145,5,1725551.347588,1,6,2,2,0,4,0,3,0,2,0,5
20210706211145,6,10353308.085525,1,6,2,5,0,4,0,3,0,2,0,5
20210706211145,8,862775.673794,1,6,2,5,0,4,0,3,0,2,0,5
20210706211147,8,5098575.169955,3,5,2,4,0,5,0,1,0,2,2,4
20210706211147,23,7647862.754932,3,2,1,2,0,5,0,1,3,2,4,4
20210706211147,26,5098575.169955,3,4,1,1,0,5,0,1,1,2,3,4
20210706211160,1,30010431.532658,1,5,1,6,0,2,0,5,0,3,0,4
20210706211160,11,833623.098129,1,4,2,6,0,2,0,5,0,3,0,4
20210706211160,14,17506085.060717,1,4,1,6,0,2,0,5,0,3,0,4
20210706211166,10,1951185.249592,3,3,1,3,0,4,0,1,4,5,3,2
20210706211166,18,975592.624796,3,3,2,3,0,4,4,1,1,5,3,2
20210706211166,23,487796.312398,3,3,2,0,0,4,0,1,4,5,4,2
20210706211168,9,3806136.047504,3,6,1,1,4,4,1,5,0,1,0,2
20210706211168,13,3806136.047504,3,6,2,1,4,4,0,5,0,1,4,2
20210706211168,19,2537424.031669,3,6,1,1,5,4,0,5,0,1,5,2
20210706211182,11,24083199.518043,1,6,2,6,0,3,0,2,2,5,0,4
20210706211182,12,20069332.931702,1,4,1,4,0,3,0,2,5,5,0,4
20210706211182,14,24083199.518043,1,4,1,5,0,3,0,2,0,5,2,4
20210706211184,6,2571672.002372,1,6,2,6,0,5,0,4,0,2,1,3
20210706211184,10,12858360.011861,1,6,1,6,0,5,0,4,0,2,0,3
20210706211186,26,19103928.597345,2,5,1,6,4,3,0,1,4,4,2,5
20210706211186,28,12735952.398230,2,5,1,3,1,3,0,1,0,4,2,5
20210706211186,30,6367976.199115,2,6,1,5,1,3,0,1,0,4,3,5
20210706211187,7,5711507.146339,5,4,2,2,1,1,0,3,0,4,1,2
20210706211187,9,17134521.439018,5,5,1,5,0,1,0,3,0,4,2,2
20210706211187,12,11423014.292679,5,4,2,3,0,1,0,3,0,4,2,2
20210706211191,5,3403095.960301,4,1,2,0,0,5,0,2,3,1,4,3
20210706211191,8,9074922.560803,4,3,2,3,0,5,0,2,0,1,3,3
20210706211191,12,4537461.280401,4,5,2,6,0,5,0,2,0,1,4,3
20210706211194,8,6945154.280048,2,5,2,4,0,5,0,4,0,1,0,3
20210706211194,9,2315051.426683,2,6,2,5,0,5,0,4,2,1,0,3
20210706211194,11,1157525.713341,2,6,2,5,0,5,0,4,0,1,0,3
20210706211198,7,991114.943375,3,5,1,4,0,4,0,5,4,1,4,2
20210706211198,10,991114.943375,3,4,1,4,0,4,0,5,3,1,3,2
20210706211198,12,3964459.773498,3,4,1,4,0,4,0,5,2,1,2,2
20210706211199,21,8252331.703820,5,6,2,6,0,1,0,2,1,4,0,3
20210706211199,23,6189248.777865,5,6,1,6,0,1,0,2,0,4,0,3
20210706211199,32,16504663.407641,5,6,1,6,0,1,0,2,3,4,3,3
20210706211200,10,278073.211966,5,1,2,6,6,4,0,1,0,2,3,3
20210706211200,11,556146.423932,5,4,1,5,6,4,0,1,0,2,3,3
20210706211200,12,1668439.271795,5,2,2,4,6,4,-2,1,2,2,4,3
20210706211206,6,437188.037957,3,5,2,6,2,4,0,2,0,1,3,5
20210706211206,8,437188.037957,3,5,2,5,0,4,0,2,0,1,2,5
20210706211206,20,874376.075913,3,5,2,5,0,4,0,2,0,1,1,5
20210706211208,6,1524897.579184,2,6,1,6,0,4,0,5,0,3,0,1
20210706211208,7,6099590.316738,2,6,1,6,0,4,0,5,0,3,0,1
20210706211208,10,762448.789592,2,6,1,6,0,4,0,5,0,3,0,1
20210706211211,20,373113.516117,3,6,1,6,0,2,0,1,0,5,4,4
20210706211211,25,1492454.064468,3,3,1,6,0,2,0,1,0,5,3,4
20210706211211,26,746227.032234,3,3,1,6,0,2,0,1,0,5,6,4
20210706211215,21,1856976.195176,4,6,2,6,4,5,0,2,3,1,4,3
20210706211215,38,22283714.342112,4,6,2,4,4,5,3,2,2,1,3,3
20210706211215,43,40110685.815801,4,5,2,6,3,5,0,2,4,1,4,3
20210706211221,2,2321653.609449,3,5,2,3,0,2,0,1,0,4,0,5
20210706211221,8,2244265.155801,3,4,2,1,-3,2,-3,1,0,4,0,5
20210706211221,9,2321653.609449,3,1,1,4,-3,2,0,1,0,4,0,5
20210706211227,4,7000823.163969,2,3,1,3,1,1,0,3,1,5,5,4
20210706211227,6,14001646.327939,2,3,1,3,0,1,0,3,1,5,5,4
20210706211227,20,7000823.163969,2,5,2,4,0,1,0,3,0,5,2,4
20210706211232,22,986667.233615,3,6,2,6,0,5,0,1,0,2,0,4
20210706211232,23,11840006.803378,3,6,1,6,0,5,0,1,0,2,0,4
20210706211232,25,17760010.205067,3,6,2,6,0,5,0,1,0,2,0,4
20210706211239,3,3290396.608305,1,5,2,6,0,4,3,3,0,2,4,5
20210706211239,9,13161586.433219,1,3,1,6,0,4,3,3,0,2,5,5
20210706211239,12,13161586.433219,1,6,2,6,4,4,0,3,0,2,5,5
20210706211240,3,14419910.400701,3,6,1,3,0,2,0,1,0,5,6,4
20210706211240,6,801106.133372,3,6,1,4,0,2,0,1,0,5,0,4
20210706211240,7,8812167.467095,3,6,1,6,0,2,0,1,0,5,0,4
20210706211241,8,11120337.767567,1,5,1,3,0,5,0,2,3,4,2,3
20210706211241,11,5560168.883783,1,3,1,6,0,5,0,2,5,4,3,3
20210706211241,15,22240675.535133,1,4,1,5,0,5,0,2,2,4,1,3
20210706211243,6,57523696.593051,3,0,1,6,2,4,0,1,5,5,2,2
20210706211243,9,9587282.765508,3,4,1,5,6,4,0,1,5,5,0,2
20210706211243,18,86285544.889576,3,6,1,6,6,4,0,1,5,5,0,2
20210706211248,1,16744520.077659,3,6,1,6,0,5,0,4,0,1,0,2
20210706211248,2,1674452.007766,3,6,1,6,0,5,0,4,0,1,1,2
20210706211248,9,5023356.023298,3,6,1,6,0,5,0,4,0,1,0,2
20210706211251,11,1216440.195206,1,6,2,5,1,3,0,4,2,5,3,2
20210706211251,12,608220.097603,1,6,1,5,1,3,0,4,2,5,3,2
20210706211251,14,4865760.780824,1,6,1,6,1,3,0,4,2,5,3,2
20210706211255,6,2983998.084869,2,5,1,6,0,1,0,4,0,5,2,3
20210706211255,7,7459995.212172,2,6,2,4,0,1,0,4,0,5,3,3
20210706211255,10,248666.507072,2,4,2,4,0,1,0,4,0,5,4,3
20210706211259,4,1236168.150384,3,3,2,3,0,4,0,1,0,2,1,5
20210706211259,7,9065233.102819,3,3,2,5,0,4,0,1,0,2,2,5
20210706211259,13,1648224.200512,3,3,2,0,0,4,0,1,0,2,5,5
20210706211266,5,56417308.342894,2,2,1,3,4,1,0,4,4,3,4,5
20210706211266,10,4339792.949453,2,3,1,0,0,1,0,4,4,3,6,5
20210706211266,16,5786390.599271,2,3,1,3,0,1,0,4,0,3,6,5
20210706211272,6,28011207.287153,4,1,1,6,1,3,0,2,0,5,2,1
20210706211272,10,3267974.183501,4,0,2,6,0,3,0,2,0,5,3,1
20210706211272,18,9337069.095718,4,0,1,6,0,3,0,2,0,5,2,1
20210706211275,5,8161882.584971,3,4,2,2,1,4,1,5,0,1,0,2
20210706211275,6,3264753.033989,3,5,1,2,1,4,0,5,0,1,1,2
20210706211275,10,15779639.664278,3,5,1,3,1,4,0,5,0,1,0,2
20210706211286,2,12130605.028622,3,5,2,5,0,2,0,5,0,4,0,1
20210706211286,15,3032651.257155,3,5,1,1,0,2,0,5,0,4,1,1
20210706211286,18,6065302.514311,3,5,1,5,0,2,0,5,0,4,1,1
20210706211287,3,21498287.198439,2,3,1,3,0,4,0,1,5,5,6,3
20210706211287,7,3583047.866407,2,6,1,6,0,4,0,1,1,5,0,3
20210706211287,8,1194349.288802,2,5,1,6,0,4,0,1,3,5,0,3
20210706211300,8,36710578.480246,2,4,1,6,4,3,0,5,0,1,4,4
20210706211300,9,1054901.680467,2,5,1,6,4,3,0,5,6,1,0,4
20210706211300,12,9494115.124202,2,6,1,6,4,3,0,5,0,1,0,4
20210706211302,2,2609563.616553,3,3,1,0,0,5,0,1,0,4,3,2
20210706211302,13,11308109.005061,3,1,1,0,0,5,0,1,3,4,0,2
20210706211302,15,9133472.657934,3,1,1,0,0,5,0,1,3,4,0,2
20210706211304,3,2358546.848247,4,0,2,6,0,3,0,1,0,5,0,2
20210706211304,10,6486003.832679,4,6,2,6,0,3,0,1,0,5,1,2
20210706211304,24,3537820.272371,4,6,1,6,0,3,0,1,0,5,2,2
20210706211306,12,51860793.692942,1,4,1,6,4,4,1,5,3,3,1,2
20210706211306,14,61313253.627123,1,5,1,6,4,4,0,5,1,3,1,2
20210706211306,23,3832078.351695,1,5,1,4,4,4,0,5,2,3,2,2
20210706211311,5,4531596.257022,3,5,2,4,0,2,0,1,0,5,3,4
20210706211311,16,18126385.028087,3,4,1,4,0,2,0,1,0,5,0,4
20210706211311,18,3021064.171348,3,4,2,1,0,2,0,1,0,5,2,4
20210706211328,2,379231.689292,1,6,1,6,0,5,0,2,0,4,0,3
20210706211328,10,758463.378584,1,6,1,6,0,5,0,2,0,4,0,3
20210706211328,15,10921872.651616,1,6,1,6,0,5,0,2,0,4,0,3
20210706211329,8,33578854.539296,5,6,2,6,6,4,6,3,6,1,6,2
20210706211329,10,16789427.269648,5,6,2,6,6,4,6,3,6,1,6,2
20210706211333,9,2218308.519310,3,5,2,1,0,1,0,4,0,2,1,5
20210706211333,15,2218308.519310,3,6,1,6,0,1,0,4,0,2,0,5
20210706211333,18,2957744.692413,3,6,1,6,0,1,0,4,0,2,0,5
20210706211343,14,25367689.311509,2,6,1,4,0,5,0,1,3,3,0,4
20210706211343,15,12683844.655754,2,6,1,0,0,5,0,1,0,3,0,4
20210706211343,24,12683844.655754,2,6,1,1,0,5,0,1,2,3,2,4
20210706211350,8,9127652.578028,5,6,2,6,1,3,0,2,1,4,0,1
20210706211350,12,1521275.429671,5,6,2,6,0,3,0,2,0,4,0,1
20210706211350,15,6085101.718686,5,6,2,6,0,3,0,2,0,4,0,1
20210706211354,9,2477007.376473,4,4,2,1,2,2,1,5,2,3,1,1
20210706211354,12,2477007.376473,4,3,2,1,2,2,1,5,3,3,2,1
20210706211355,7,935440.452208,4,4,2,5,0,3,2,2,1,1,1,5
20210706211355,8,5612642.713250,4,4,2,5,0,3,0,2,0,1,1,5
20210706211355,16,1870880.904417,4,2,1,3,0,3,0,2,1,1,0,5
20210706211356,2,2759762.535549,1,6,1,6,5,5,0,3,4,2,0,4
20210706211356,6,3679683.380732,1,1,1,6,6,5,0,3,0,2,1,4
20210706211356,7,1226561.126911,1,6,1,4,5,5,0,3,0,2,5,4
20210706211358,4,3946381.368056,4,5,1,4,3,3,0,5,3,2,3,1
20210706211358,10,10523683.648150,4,5,2,5,3,3,0,5,2,2,0,1
20210706211358,11,2630920.912038,4,5,1,5,3,3,0,5,0,2,0,1
20210706211359,6,1707384.673323,1,3,2,3,0,2,4,4,2,5,5,3
20210706211359,22,6829538.693293,1,5,2,3,0,2,4,4,2,5,4,3
20210706211359,28,6829538.693293,1,5,2,3,0,2,4,4,2,5,4,3
20210706211360,2,1684015.665993,3,5,2,3,0,4,1,2,5,1,1,5
20210706211360,6,5052046.997979,3,5,2,3,1,4,1,2,1,1,1,5
20210706211360,7,10104093.995958,3,5,2,1,1,4,0,2,0,1,1,5
20210706211361,13,57527059.108428,1,1,2,6,0,4,6,2,0,5,1,3
20210706211361,16,6391895.456492,1,0,1,6,0,4,0,2,0,5,2,3
20210706211361,29,28763529.554214,1,0,1,6,0,4,0,2,0,5,4,3
20210706211375,2,26796055.374117,4,6,2,6,0,2,0,5,0,3,0,1
20210706211375,8,6699013.843529,4,0,2,0,0,2,0,5,0,3,0,1
20210706211375,10,3349506.921765,4,0,2,0,0,2,0,5,0,3,0,1
20210706211379,9,6657002.484758,1,5,1,0,0,3,0,5,2,4,2,2
20210706211379,10,9985503.727137,1,5,2,4,0,3,0,5,1,4,2,2
20210706211379,13,4992751.863568,1,3,2,1,2,3,0,5,2,4,0,2
20210706211383,5,1102375.412028,5,5,1,6,0,3,0,4,2,2,0,1
20210706211383,7,56882571.260652,5,3,1,3,0,3,0,4,3,2,2,1
20210706211383,11,2204750.824056,5,5,1,6,0,3,0,4,2,2,4,1
20210706211391,2,4059771.551700,5,6,2,6,3,1,0,2,0,3,1,4
20210706211391,14,9472800.287300,5,3,2,5,0,1,0,2,2,3,3,4
20210706211391,16,8119543.103400,5,3,1,5,0,1,0,2,2,3,3,4
20210706211401,2,4011523.226584,2,3,2,2,1,5,1,4,1,3,3,1
20210706211401,19,4011523.226584,2,5,1,2,3,5,0,4,0,3,5,1
20210706211401,21,4011523.226584,2,3,2,0,2,5,1,4,0,3,5,1
20210706211404,4,1979291.210302,5,6,2,6,0,4,0,1,0,2,0,3
20210706211404,33,1979291.210302,5,4,2,4,0,4,0,1,0,2,0,3
20210706211404,45,1319527.473534,5,6,2,4,0,4,0,1,0,2,0,3
20210706211406,5,1599745.219954,2,6,1,6,0,4,0,5,4,1,0,3
20210706211406,7,11998089.149656,2,0,2,6,0,4,0,5,6,1,0,3
20210706211406,11,1599745.219954,2,6,1,6,0,4,0,5,0,1,0,3
20210706211410,4,0.000000,4,-2,2,3,-2,2,3,5,-2,3,-2,1
20210706211410,5,2931330.590737,4,2,2,3,5,2,1,5,3,3,2,1
20210706211410,9,4396995.886105,4,2,1,3,3,2,1,5,1,3,3,1
20210706211413,4,7096809.191186,4,0,2,4,5,5,3,1,0,3,0,2
20210706211413,5,1182801.531864,4,3,2,3,5,5,3,1,0,3,0,2
20210706211413,7,3548404.595593,4,3,2,4,5,5,3,1,0,3,0,2
20210706211417,4,12558956.053345,5,5,1,2,4,4,3,2,1,3,4,1
20210706211417,5,603795.964103,5,4,1,3,4,4,1,2,1,3,5,1
20210706211417,6,301897.982052,5,4,1,4,4,4,2,2,2,3,4,1
20210706211419,2,1400224.929193,5,3,2,5,5,1,4,3,3,2,4,4
20210706211419,3,7001124.645967,5,3,1,2,4,1,3,3,2,2,3,4
20210706211419,4,933483.286129,5,3,2,2,3,1,4,3,3,2,4,4
20210706211423,2,1848589.835768,4,6,2,6,0,1,0,3,0,2,0,5
20210706211423,7,1848589.835768,4,6,1,6,0,1,0,3,0,2,0,5
20210706211423,14,7394359.343071,4,6,1,6,0,1,0,3,0,2,0,5
20210706211425,4,4043623.952142,1,4,2,4,2,5,0,3,0,4,0,2
20210706211425,8,4043623.952142,1,4,2,4,2,5,0,3,0,4,0,2
20210706211425,10,8087247.904284,1,4,2,4,2,5,0,3,0,4,0,2
20210706211426,8,845694.558456,3,6,2,6,0,2,0,4,0,5,0,1
20210706211426,9,422847.279228,3,5,2,6,2,2,0,4,0,5,0,1
20210706211426,12,1268541.837684,3,5,2,6,2,2,0,4,0,5,0,1
20210706211432,3,1620280.889652,1,5,2,6,0,4,0,5,0,3,2,2
20210706211432,5,1620280.889652,1,5,2,0,0,4,0,5,0,3,2,2
20210706211432,7,1620280.889652,1,6,2,0,0,4,0,5,0,3,0,2
20210706211435,6,3580936.479468,2,6,2,6,0,3,0,1,0,4,3,5
20210706211435,7,7161872.958936,2,6,2,6,3,3,0,1,0,4,3,5
20210706211435,11,3580936.479468,2,6,1,6,4,3,0,1,0,4,4,5
20210706211436,3,5355350.213833,2,4,1,3,0,4,0,3,2,5,3,1
20210706211436,4,5355350.213833,2,3,1,1,0,4,0,3,3,5,1,1
20210706211436,8,2677675.106916,2,3,1,1,0,4,0,3,2,5,1,1
20210706211438,2,756961.842683,1,4,1,4,0,4,1,5,1,3,0,2
20210706211438,11,1513923.685366,1,4,2,3,0,4,1,5,3,3,3,2
20210706211438,16,9840503.954881,1,4,1,5,2,4,1,5,3,3,5,2
20210706211440,7,3616492.557644,4,3,1,6,3,1,3,5,3,2,2,3
20210706211440,11,28931940.461155,4,3,1,6,0,1,0,5,2,2,3,3
20210706211440,15,14465970.230577,4,4,2,6,0,1,0,5,0,2,0,3
20210706211441,4,7966050.261644,2,6,2,0,0,5,0,1,0,3,0,4
20210706211441,6,995756.282705,2,6,2,0,0,5,0,1,0,3,0,4
20210706211441,8,7966050.261644,2,6,2,0,0,5,0,1,0,3,0,4
20210706211442,3,12312376.924099,4,6,1,6,0,1,0,5,0,3,0,2
20210706211442,7,8208251.282733,4,6,1,6,0,1,0,5,2,3,0,2
20210706211442,9,5472167.521822,4,6,1,6,0,1,0,5,0,3,2,2
20210706211446,9,4166446.860695,5,6,1,6,0,1,0,4,0,3,0,2
20210706211446,10,347203.905058,5,6,2,6,0,1,0,4,0,3,0,2
20210706211446,12,8332893.721390,5,6,2,6,0,1,0,4,0,3,0,2
20210706211455,3,58914797.285694,5,6,1,6,0,4,0,2,5,3,0,1
20210706211455,4,5891479.728569,5,6,1,5,0,4,0,2,0,3,0,1
20210706211455,5,14728699.321423,5,6,1,5,0,4,0,2,0,3,0,1
20210706211457,6,6991079.867151,4,5,2,5,0,1,1,2,1,3,2,5
20210706211457,12,582589.988929,4,5,1,5,0,1,0,2,0,3,0,5
20210706211457,16,1747769.966788,4,5,1,5,0,1,0,2,0,3,0,5
20210706211462,5,130469.539422,4,6,2,6,0,5,0,3,0,1,0,2
20210706211462,6,6514779.001806,4,6,2,6,0,5,0,3,0,1,0,2
20210706211462,8,521878.157688,4,6,2,0,0,5,0,3,0,1,0,2
20210706211465,12,2557225.628701,1,5,1,6,0,3,0,4,0,5,1,2
20210706211465,13,1278612.814350,1,3,2,6,0,3,0,4,1,5,0,2
20210706211465,16,24293643.472658,1,6,1,6,0,3,0,4,0,5,1,2
20210706211474,18,15347504.119726,4,6,1,6,0,1,0,5,0,2,0,3
20210706211474,24,38368760.299316,4,6,1,5,0,1,0,5,0,2,1,3
20210706211474,25,7673752.059863,4,6,1,6,0,1,0,5,0,2,2,3
20210706211479,5,11675877.746315,1,5,1,4,0,2,0,3,2,5,0,4
20210706211479,24,26270724.929208,1,4,1,3,0,2,0,3,5,5,5,4
20210706211479,31,26270724.929208,1,6,1,6,0,2,0,3,0,5,2,4
20210706211486,6,171332787.241457,2,6,1,6,0,3,0,5,0,4,0,1
20210706211486,8,14277732.270121,2,6,1,6,0,3,0,5,0,4,0,1
20210706211486,16,217735417.119352,2,6,1,6,0,3,0,5,0,4,0,1
20210706211489,4,6235522.532975,4,5,2,6,1,1,0,5,0,2,0,3
20210706211489,6,10392537.554958,4,3,2,6,1,1,0,5,0,2,3,3
20210706211489,9,2078507.510992,4,4,1,5,1,1,0,5,0,2,5,3
20210706211495,2,3239273.061385,2,4,2,4,0,5,0,4,2,1,0,3
20210706211495,12,2699394.217821,2,5,1,5,1,5,0,4,2,1,2,3
20210706211495,14,3239273.061385,2,4,1,5,0,5,0,4,0,1,2,3
20210706211496,13,1609234.420768,2,5,1,5,1,3,0,4,0,1,0,5
20210706211496,17,4827703.262304,2,5,2,3,1,3,0,4,0,1,3,5
20210706211496,19,1810388.723364,2,4,2,3,1,3,0,4,0,1,1,5
20210706211499,21,2086139.493132,5,6,2,6,0,3,0,2,0,4,0,1
20210706211499,22,1043069.746566,5,6,2,6,0,3,0,2,0,4,0,1
20210706211499,23,13559906.705359,5,6,1,6,0,3,0,2,0,4,0,1
20210706211500,13,1747236.449123,2,1,2,2,0,5,0,1,1,4,0,3
20210706211500,15,7862564.021056,2,6,1,6,0,5,0,1,0,4,0,3
20210706211500,17,1747236.449123,2,2,1,1,0,5,2,1,1,4,5,3
20210706211501,13,3279258.380228,1,6,1,2,0,4,0,5,1,2,3,3
20210706211501,16,8198145.950571,1,4,2,0,0,4,0,5,2,2,3,3
20210706211501,17,44269988.133083,1,5,1,5,0,4,0,5,1,2,3,3
20210706211506,13,3225891.597245,1,6,1,6,3,4,0,3,2,5,0,2
20210706211506,20,4838837.395868,1,-2,2,-2,5,4,0,3,2,5,5,2
20210706211506,29,38710699.166942,1,5,2,-2,4,4,0,3,0,5,5,2
20210706211508,3,9453273.829513,2,6,1,6,0,3,0,1,6,5,2,4
20210706211508,8,14179910.744269,2,6,1,6,0,3,0,1,0,5,0,4
20210706211508,13,29068817.025752,2,4,1,4,0,3,0,1,0,5,1,4
20210706211511,5,24655433.773188,5,4,1,5,2,2,2,4,2,3,3,1
20210706211511,8,2274757.282645,5,4,2,2,2,2,0,4,2,3,3,1
20210706211511,10,2201378.015463,5,4,2,2,2,2,1,4,2,3,3,1
20210706211515,2,13693876.984957,4,3,2,5,0,3,1,1,2,5,2,2
20210706211515,6,13693876.984957,4,4,1,5,0,3,1,1,4,5,1,2
20210706211515,12,6846938.492478,4,1,2,0,1,3,5,1,5,5,4,2
20210706211518,4,6898755.483685,1,6,1,4,0,3,0,4,0,5,0,2
20210706211518,9,3449377.741843,1,6,1,5,0,3,0,4,0,5,0,2
